"Time","temperatura ESP32"
2024-05-23 17:16:30,25
2024-05-23 17:16:36,25
2024-05-23 17:16:41,25
2024-05-23 17:16:47,25
2024-05-23 17:16:53,25
2024-05-23 17:16:58,25
2024-05-23 17:17:04,25
2024-05-23 17:17:10,25
2024-05-23 17:17:15,25
2024-05-23 17:17:21,25
2024-05-23 17:17:27,25
2024-05-23 17:17:32,25
2024-05-23 17:17:38,25
2024-05-23 17:17:43,25
2024-05-23 17:17:49,25
2024-05-23 17:17:55,25
2024-05-23 17:18:00,25
2024-05-23 17:18:06,25
2024-05-23 17:18:12,25
2024-05-23 17:18:17,25
2024-05-23 17:18:23,25
2024-05-23 17:18:29,25
2024-05-23 17:18:34,25
2024-05-23 17:18:40,25
2024-05-23 17:18:45,25
2024-05-23 17:18:51,25
2024-05-23 17:18:58,25
2024-05-23 17:19:03,25
2024-05-23 17:19:09,25
2024-05-23 17:19:15,25
2024-05-23 17:19:20,25
2024-05-23 17:19:26,25
2024-05-23 17:19:32,25
2024-05-23 17:19:37,25
2024-05-23 17:19:43,25
2024-05-23 17:19:49,25
2024-05-23 17:19:54,25
2024-05-23 17:20:02,25
2024-05-23 17:20:07,25
2024-05-23 17:20:13,25
2024-05-23 17:20:18,25
2024-05-23 17:20:24,25
2024-05-23 17:20:30,25
2024-05-23 17:20:35,25
2024-05-23 17:20:41,25
2024-05-23 17:20:47,25
2024-05-23 17:20:52,25
2024-05-23 17:20:58,25
2024-05-23 17:21:04,25
2024-05-23 17:21:10,25
2024-05-23 17:21:16,25
2024-05-23 17:21:21,25
2024-05-23 17:21:27,25
2024-05-23 17:21:33,25
2024-05-23 17:21:38,25
2024-05-23 17:21:44,25
2024-05-23 17:21:50,25
2024-05-23 17:21:55,25
2024-05-23 17:22:01,25
2024-05-23 17:22:07,25
2024-05-23 17:22:12,25
2024-05-23 17:22:18,25
2024-05-23 17:22:24,25
2024-05-23 17:22:29,25
2024-05-23 17:22:35,25
2024-05-23 17:22:40,25
2024-05-23 17:22:46,25
2024-05-23 17:22:52,25
2024-05-23 17:22:57,25
2024-05-23 17:23:03,25
2024-05-23 17:23:10,25
2024-05-23 17:23:15,25
2024-05-23 17:23:21,25
2024-05-23 17:23:27,25
2024-05-23 17:23:32,25
2024-05-23 17:23:38,25
2024-05-23 17:23:43,25
2024-05-23 17:23:49,25
2024-05-23 17:23:55,25
2024-05-23 17:24:00,25
2024-05-23 17:24:06,25
2024-05-23 17:24:12,25
2024-05-23 17:24:17,25
2024-05-23 17:24:23,25
2024-05-23 17:24:29,25
2024-05-23 17:24:34,25
2024-05-23 17:24:40,25
2024-05-23 17:24:46,25
2024-05-23 17:24:51,25
2024-05-23 17:24:57,25
2024-05-23 17:25:03,25
2024-05-23 17:25:08,25
2024-05-23 17:25:14,25
2024-05-23 17:25:20,25
2024-05-23 17:25:25,25
2024-05-23 17:25:31,25
2024-05-23 17:25:36,25
2024-05-23 17:25:42,25
2024-05-23 17:25:48,25
2024-05-23 17:25:53,25
2024-05-23 17:25:59,25
2024-05-23 17:26:05,25
2024-05-23 17:26:11,25
2024-05-23 17:26:17,25
2024-05-23 17:26:23,25
2024-05-23 17:26:28,25
2024-05-23 17:26:34,25
2024-05-23 17:26:40,25
2024-05-23 17:26:45,25
2024-05-23 17:26:51,25
2024-05-23 17:26:57,25
2024-05-23 17:27:02,25
2024-05-23 17:27:08,25
2024-05-23 17:27:13,25
2024-05-23 17:27:19,25
2024-05-23 17:27:25,25
2024-05-23 17:27:30,25
2024-05-23 17:27:36,25
2024-05-23 17:27:42,25
2024-05-23 17:27:48,25
2024-05-23 17:27:53,25
2024-05-23 17:27:59,25
2024-05-23 17:28:05,25
2024-05-23 17:28:10,25
2024-05-23 17:28:16,25
2024-05-23 17:28:22,25
2024-05-23 17:28:27,25
2024-05-23 17:28:33,25
2024-05-23 17:28:39,25
2024-05-23 17:28:44,25
2024-05-23 17:28:50,25
2024-05-23 17:28:55,25
2024-05-23 17:29:01,25
2024-05-23 17:29:07,25
2024-05-23 17:29:12,25
2024-05-23 17:29:18,25
2024-05-23 17:29:24,25
2024-05-23 17:29:30,25
2024-05-23 17:29:36,25
2024-05-23 17:29:41,25
2024-05-23 17:29:47,25
2024-05-23 17:29:52,25
2024-05-23 17:29:58,25
2024-05-23 17:30:04,25
2024-05-23 17:30:09,25
2024-05-23 17:30:15,25
2024-05-23 17:30:21,25
2024-05-23 17:30:27,25
2024-05-23 17:30:32,25
2024-05-23 17:30:38,25
2024-05-23 17:30:44,25
2024-05-23 17:30:49,25
2024-05-23 17:30:55,25
2024-05-23 17:31:00,25
2024-05-23 17:31:06,25
2024-05-23 17:31:12,25
2024-05-23 17:31:17,25
2024-05-23 17:31:23,25
2024-05-23 17:31:31,25
2024-05-23 17:31:36,25
2024-05-23 17:31:42,25
2024-05-23 17:31:48,25
2024-05-23 17:31:53,25
2024-05-23 17:31:59,25
2024-05-23 17:32:05,25
2024-05-23 17:32:10,25
2024-05-23 17:32:16,25
2024-05-23 17:32:22,25
2024-05-23 17:32:27,25
2024-05-23 17:32:33,25
2024-05-23 17:32:39,25
2024-05-23 17:32:44,25
2024-05-23 17:32:50,25
2024-05-23 17:32:55,25
2024-05-23 17:33:01,25
2024-05-23 17:33:07,25
2024-05-23 17:33:12,25
2024-05-23 17:33:18,25
2024-05-23 17:33:24,25
2024-05-23 17:33:29,25
2024-05-23 17:33:35,25
2024-05-23 17:33:41,25
2024-05-23 17:33:46,25
2024-05-23 17:33:52,25
2024-05-23 17:33:58,25
2024-05-23 17:34:03,25
2024-05-23 17:34:09,25
2024-05-23 17:34:14,25
2024-05-23 17:34:20,25
2024-05-23 17:34:26,25
2024-05-23 17:34:31,25
2024-05-23 17:34:37,25
2024-05-23 17:34:43,25
2024-05-23 17:34:48,25
2024-05-23 17:34:54,25
2024-05-23 17:35:00,25
2024-05-23 17:35:05,25
2024-05-23 17:35:11,25
2024-05-23 17:35:17,25
2024-05-23 17:35:22,25
2024-05-23 17:35:28,25
2024-05-23 17:35:33,25
2024-05-23 17:35:39,25
2024-05-23 17:35:45,25
2024-05-23 17:35:50,25
2024-05-23 17:35:56,25
2024-05-23 17:36:02,25
2024-05-23 17:36:07,25
2024-05-23 17:36:13,25
2024-05-23 17:36:19,25
2024-05-23 17:36:24,25
2024-05-23 17:36:30,25
2024-05-23 17:36:36,25
2024-05-23 17:36:41,25
2024-05-23 17:36:47,25
2024-05-23 17:36:52,25
2024-05-23 17:36:58,25
2024-05-23 17:37:04,25
2024-05-23 17:37:09,25
2024-05-23 17:37:15,25
2024-05-23 17:37:21,25
2024-05-23 17:37:26,25
2024-05-23 17:37:32,25
2024-05-23 17:37:38,25
2024-05-23 17:37:43,25
2024-05-23 17:37:49,25
2024-05-23 17:37:54,25
2024-05-23 17:38:00,25
2024-05-23 17:38:06,25
2024-05-23 17:38:11,25
2024-05-23 17:38:17,25
2024-05-23 17:38:23,25
2024-05-23 17:38:28,25
2024-05-23 17:38:34,25
2024-05-23 17:38:40,25
2024-05-23 17:38:46,25
2024-05-23 17:38:51,25
2024-05-23 17:38:57,25
2024-05-23 17:39:02,25
2024-05-23 17:39:08,25
2024-05-23 17:39:14,25
2024-05-23 17:39:19,25
2024-05-23 17:39:25,25
2024-05-23 17:39:31,25
2024-05-23 17:39:36,25
2024-05-23 17:39:42,25
2024-05-23 17:39:48,25
2024-05-23 17:39:53,25
2024-05-23 17:39:59,25
2024-05-23 17:40:05,25
2024-05-23 17:40:10,25
2024-05-23 17:40:16,25
2024-05-23 17:40:22,25
2024-05-23 17:40:27,25
2024-05-23 17:40:33,25
2024-05-23 17:40:39,25
2024-05-23 17:40:44,25
2024-05-23 17:40:50,25
2024-05-23 17:40:56,25
2024-05-23 17:41:01,25
2024-05-23 17:41:07,25
2024-05-23 17:41:13,25
2024-05-23 17:41:18,25
2024-05-23 17:41:24,25
2024-05-23 17:41:30,25
2024-05-23 17:41:35,25
2024-05-23 17:41:41,25
2024-05-23 17:41:46,25
2024-05-23 17:41:52,25
2024-05-23 17:41:58,25
2024-05-23 17:42:03,25
2024-05-23 17:42:09,25
2024-05-23 17:42:15,25
2024-05-23 17:42:20,25
2024-05-23 17:42:26,25
2024-05-23 17:42:31,25
2024-05-23 17:42:37,25
2024-05-23 17:42:43,25
2024-05-23 17:42:49,25
2024-05-23 17:42:54,25
2024-05-23 17:43:00,25
2024-05-23 17:43:06,25
2024-05-23 17:43:11,25
2024-05-23 17:43:17,25
2024-05-23 17:43:23,25
2024-05-23 17:43:28,25
2024-05-23 17:43:34,25
2024-05-23 17:43:40,25
2024-05-23 17:43:45,25
2024-05-23 17:43:51,25
2024-05-23 17:44:01,25
2024-05-23 17:44:07,25
2024-05-23 17:44:12,25
2024-05-23 17:44:18,25
2024-05-23 17:44:24,24.9
2024-05-23 17:44:29,25
2024-05-23 17:44:35,25
2024-05-23 17:44:40,24.9
2024-05-23 17:44:46,24.9
2024-05-23 17:44:52,24.9
2024-05-23 17:44:57,24.9
2024-05-23 17:45:03,24.9
2024-05-23 17:45:09,24.9
2024-05-23 17:45:14,24.9
2024-05-23 17:45:20,24.9
2024-05-23 17:45:26,24.9
2024-05-23 17:45:31,24.9
2024-05-23 17:45:37,24.9
2024-05-23 17:45:42,24.9
2024-05-23 17:45:48,24.9
2024-05-23 17:45:54,24.9
2024-05-23 17:45:59,24.9
2024-05-23 17:46:05,24.9
2024-05-23 17:46:11,24.9
2024-05-23 17:46:16,24.9
2024-05-23 17:46:22,24.9
2024-05-23 17:46:27,24.9
2024-05-23 17:46:33,24.9
2024-05-23 17:46:39,24.9
2024-05-23 17:46:44,24.9
2024-05-23 17:46:50,24.9
2024-05-23 17:46:56,24.9
2024-05-23 17:47:01,24.9
2024-05-23 17:47:07,24.9
2024-05-23 17:47:13,24.9
2024-05-23 17:47:18,24.9
2024-05-23 17:47:24,24.9
2024-05-23 17:47:30,24.9
2024-05-23 17:47:35,24.9
2024-05-23 17:47:41,24.9
2024-05-23 17:47:46,24.9
2024-05-23 17:47:52,24.9
2024-05-23 17:47:58,24.9
